Date,VRT
2022-10-18,11.432149887084961
2022-10-19,11.352483749389648
2022-10-20,12.318441390991211
2022-10-21,13.154940605163574
2022-10-24,13.722562789916992
2022-10-25,14.07110595703125
2022-10-26,14.539145469665527
2022-10-27,14.728353500366211
2022-10-28,14.897644996643066
2022-10-31,14.250354766845703
2022-11-01,14.778145790100098
2022-11-02,14.021312713623047
2022-11-03,13.861982345581055
2022-11-04,14.12089729309082
2022-11-07,14.539145469665527
2022-11-08,14.598895072937012
2022-11-09,14.578980445861816
2022-11-10,15.21631145477295
2022-11-11,15.295976638793945
2022-11-14,14.867772102355957
2022-11-15,14.638729095458984
2022-11-16,13.822147369384766
2022-11-17,13.93168830871582
2022-11-18,13.782313346862793
2022-11-21,13.971521377563477
2022-11-22,13.75243854522705
2022-11-23,13.802229881286621
2022-11-25,13.682729721069336
2022-11-28,13.04539680480957
2022-11-29,13.155024528503418
2022-11-30,13.80280876159668
2022-12-01,14.151616096496582
2022-12-02,14.709708213806152
2022-12-05,14.301105499267578
2022-12-06,13.882536888122559
2022-12-07,13.613454818725586
2022-12-08,14.191478729248047
2022-12-09,13.593524932861328
2022-12-12,13.573592185974121
2022-12-13,14.032025337219238
2022-12-14,13.862601280212402
2022-12-15,13.204852104187012
2022-12-16,13.095229148864746
2022-12-19,12.636795043945312
2022-12-20,12.806215286254883
2022-12-21,13.095229148864746
2022-12-22,12.736452102661133
2022-12-23,12.776318550109863
2022-12-27,12.537135124206543
2022-12-28,12.307918548583984
2022-12-29,13.48389720916748
2022-12-30,13.613454818725586
2023-01-03,13.254680633544922
2023-01-04,13.454000473022461
2023-01-05,13.48389720916748
2023-01-06,14.071887016296387
2023-01-09,14.769502639770508
2023-01-10,14.470525741577148
2023-01-11,14.590116500854492
2023-01-12,14.928956031799316
2023-01-13,14.91899299621582
2023-01-17,14.909025192260742
2023-01-18,14.430660247802734
2023-01-19,13.892502784729004
2023-01-20,14.470525741577148
2023-01-23,15.477084159851074
2023-01-24,15.198038101196289
2023-01-25,14.301105499267578
2023-01-26,14.002126693725586
2023-01-27,14.33100414276123
2023-01-30,13.912433624267578
2023-01-31,14.171546936035156
2023-02-01,14.649910926818848
2023-02-02,14.988753318786621
2023-02-03,14.540287017822266
2023-02-06,14.151616096496582
2023-02-07,15.198038101196289
2023-02-08,15.67640209197998
2023-02-09,15.596675872802734
2023-02-10,14.41072940826416
